movie_id,movie_idx,title,genres,genre_primary,year,genre_idx,year_idx
1995,987,Poltergeist II: The Other Side (1986),Horror|Thriller,Horror,1986,10,66
1996,988,Poltergeist III (1988),Horror|Thriller,Horror,1988,10,68
1997,989,"Exorcist, The (1973)",Horror,Horror,1973,10,53
1998,990,Exorcist II: The Heretic (1977),Horror,Horror,1977,10,57
1999,991,"Exorcist III, The (1990)",Horror,Horror,1990,10,70
2,992,Jumanji (1995),Adventure|Children's|Fantasy,Adventure,1995,1,75
20,993,Money Train (1995),Action,Action,1995,0,75
200,994,"Tie That Binds, The (1995)",Thriller,Thriller,1995,15,75
2000,995,Lethal Weapon (1987),Action|Comedy|Crime|Drama,Action,1987,0,67
2001,996,Lethal Weapon 2 (1989),Action|Comedy|Crime|Drama,Action,1989,0,69
2002,997,Lethal Weapon 3 (1992),Action|Comedy|Crime|Drama,Action,1992,0,72
2003,998,Gremlins (1984),Comedy|Horror,Comedy,1984,4,64
2004,999,Gremlins 2: The New Batch (1990),Comedy|Horror,Comedy,1990,4,70
2005,1000,"Goonies, The (1985)",Adventure|Children's|Fantasy,Adventure,1985,1,65
2006,1001,"Mask of Zorro, The (1998)",Action|Adventure|Romance,Action,1998,0,78
2007,1002,Polish Wedding (1998),Comedy,Comedy,1998,4,78
2008,1003,"This World, Then the Fireworks (1996)",Crime|Drama|Film-Noir,Crime,1996,5,76
2009,1004,Soylent Green (1973),Sci-Fi|Thriller,Sci-Fi,1973,14,53
201,1005,Three Wishes (1995),Drama,Drama,1995,7,75
2010,1006,Metropolis (1926),Sci-Fi,Sci-Fi,1926,14,6
2011,1007,Back to the Future Part II (1989),Comedy|Sci-Fi,Comedy,1989,4,69
2012,1008,Back to the Future Part III (1990),Comedy|Sci-Fi|Western,Comedy,1990,4,70
2013,1009,"Poseidon Adventure, The (1972)",Action|Adventure,Action,1972,0,52
2014,1010,Freaky Friday (1977),Children's|Comedy,Children's,1977,3,57
2015,1011,"Absent Minded Professor, The (1961)",Children's|Comedy|Fantasy,Children's,1961,3,41
2016,1012,"Apple Dumpling Gang Rides Again, The (1979)",Children's|Comedy|Western,Children's,1979,3,59
2017,1013,Babes in Toyland (1961),Children's|Fantasy|Musical,Children's,1961,3,41
2018,1014,Bambi (1942),Animation|Children's,Animation,1942,2,22
2019,1015,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Action|Drama,Action,1954,0,34
202,1016,Total Eclipse (1995),Drama|Romance,Drama,1995,7,75
2020,1017,Dangerous Liaisons (1988),Drama|Romance,Drama,1988,7,68
2021,1018,Dune (1984),Fantasy|Sci-Fi,Fantasy,1984,8,64
2022,1019,"Last Temptation of Christ, The (1988)",Drama,Drama,1988,7,68
2023,1020,"Godfather: Part III, The (1990)",Action|Crime|Drama,Action,1990,0,70
2024,1021,"Rapture, The (1991)",Drama|Mystery,Drama,1991,7,71
2025,1022,Lolita (1997),Drama|Romance,Drama,1997,7,77
2026,1023,Disturbing Behavior (1998),Horror|Thriller,Horror,1998,10,78
2027,1024,Mafia! (1998),Comedy|Crime,Comedy,1998,4,78
2028,1025,Saving Private Ryan (1998),Action|Drama|War,Action,1998,0,78
2029,1026,Billy's Hollywood Screen Kiss (1997),Comedy|Romance,Comedy,1997,4,77
203,1027,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",Comedy,Comedy,1995,4,75
2031,1028,"$1,000,000 Duck (1971)",Children's|Comedy,Children's,1971,3,51
2032,1029,"Barefoot Executive, The (1971)",Children's|Comedy,Children's,1971,3,51
2033,1030,"Black Cauldron, The (1985)",Animation|Children's,Animation,1985,2,65
2034,1031,"Black Hole, The (1979)",Sci-Fi,Sci-Fi,1979,14,59
2035,1032,Blackbeard's Ghost (1968),Children's|Comedy,Children's,1968,3,48
2036,1033,Blank Check (1994),Children's|Comedy,Children's,1994,3,74
2037,1034,Candleshoe (1977),Adventure|Children's|Comedy,Adventure,1977,1,57
2038,1035,"Cat from Outer Space, The (1978)",Children's|Comedy|Sci-Fi,Children's,1978,3,58
2039,1036,Cheetah (1989),Adventure|Children's,Adventure,1989,1,69
204,1037,Under Siege 2: Dark Territory (1995),Action,Action,1995,0,75
2040,1038,"Computer Wore Tennis Shoes, The (1970)",Children's|Comedy,Children's,1970,3,50
2041,1039,Condorman (1981),Action|Adventure|Children's|Comedy,Action,1981,0,61
2042,1040,D2: The Mighty Ducks (1994),Children's|Comedy,Children's,1994,3,74
2043,1041,Darby O'Gill and the Little People (1959),Adventure|Children's|Fantasy,Adventure,1959,1,39
2044,1042,"Devil and Max Devlin, The (1981)",Comedy,Comedy,1981,4,61
2045,1043,"Far Off Place, A (1993)",Adventure|Children's|Drama|Romance,Adventure,1993,1,73
2046,1044,Flight of the Navigator (1986),Adventure|Children's|Sci-Fi,Adventure,1986,1,66
2047,1045,"Gnome-Mobile, The (1967)",Children's,Children's,1967,3,47
2048,1046,"Great Mouse Detective, The (1986)",Animation|Children's,Animation,1986,2,66
2049,1047,"Happiest Millionaire, The (1967)",Comedy|Musical,Comedy,1967,4,47
205,1048,Unstrung Heroes (1995),Comedy|Drama,Comedy,1995,4,75
2050,1049,Herbie Goes Bananas (1980),Adventure|Children's|Comedy,Adventure,1980,1,60
2051,1050,Herbie Goes to Monte Carlo (1977),Adventure|Children's|Comedy,Adventure,1977,1,57
2052,1051,Hocus Pocus (1993),Children's|Comedy,Children's,1993,3,73
2053,1052,"Honey, I Blew Up the Kid (1992)",Children's|Comedy|Sci-Fi,Children's,1992,3,72
2054,1053,"Honey, I Shrunk the Kids (1989)",Adventure|Children's|Comedy|Fantasy|Sci-Fi,Adventure,1989,1,69
2055,1054,Hot Lead and Cold Feet (1978),Comedy|Western,Comedy,1978,4,58
2056,1055,In Search of the Castaways (1962),Adventure|Children's,Adventure,1962,1,42
2057,1056,"Incredible Journey, The (1963)",Adventure|Children's,Adventure,1963,1,43
2058,1057,"Negotiator, The (1998)",Action|Thriller,Action,1998,0,78
2059,1058,"Parent Trap, The (1998)",Children's|Drama,Children's,1998,3,78
206,1059,Unzipped (1995),Documentary,Documentary,1995,6,75
2060,1060,BASEketball (1998),Comedy,Comedy,1998,4,78
2061,1061,Full Tilt Boogie (1997),Documentary,Documentary,1997,6,77
2062,1062,"Governess, The (1998)",Drama|Romance,Drama,1998,7,78
2063,1063,Seventh Heaven (Le Septième ciel) (1997),Drama|Romance,Drama,1997,7,77
2064,1064,Roger & Me (1989),Comedy|Documentary,Comedy,1989,4,69
2065,1065,"Purple Rose of Cairo, The (1985)",Comedy|Drama|Romance,Comedy,1985,4,65
2066,1066,Out of the Past (1947),Film-Noir,Film-Noir,1947,9,27
2067,1067,Doctor Zhivago (1965),Drama|Romance|War,Drama,1965,7,45
2068,1068,Fanny and Alexander (1982),Drama,Drama,1982,7,62
2069,1069,"Trip to Bountiful, The (1985)",Drama,Drama,1985,7,65
207,1070,"Walk in the Clouds, A (1995)",Drama|Romance,Drama,1995,7,75
2070,1071,Tender Mercies (1983),Drama,Drama,1983,7,63
2071,1072,And the Band Played On (1993),Drama,Drama,1993,7,73
2072,1073,"'burbs, The (1989)",Comedy,Comedy,1989,4,69
2073,1074,Fandango (1985),Comedy,Comedy,1985,4,65
2074,1075,"Night Porter, The (Il Portiere di notte) (1974)",Drama,Drama,1974,7,54
2075,1076,Mephisto (1981),Drama|War,Drama,1981,7,61
2076,1077,Blue Velvet (1986),Drama|Mystery,Drama,1986,7,66
2077,1078,"Journey of Natty Gann, The (1985)",Adventure|Children's,Adventure,1985,1,65
2078,1079,"Jungle Book, The (1967)",Animation|Children's|Comedy|Musical,Animation,1967,2,47
2079,1080,Kidnapped (1960),Children's|Drama,Children's,1960,3,40
208,1081,Waterworld (1995),Action|Adventure,Action,1995,0,75
2080,1082,Lady and the Tramp (1955),Animation|Children's|Comedy|Musical|Romance,Animation,1955,2,35
2081,1083,"Little Mermaid, The (1989)",Animation|Children's|Comedy|Musical|Romance,Animation,1989,2,69
2082,1084,"Mighty Ducks, The (1992)",Children's|Comedy,Children's,1992,3,72
2083,1085,"Muppet Christmas Carol, The (1992)",Children's|Musical,Children's,1992,3,72
2084,1086,Newsies (1992),Children's|Musical,Children's,1992,3,72
2085,1087,101 Dalmatians (1961),Animation|Children's,Animation,1961,2,41
2086,1088,One Magic Christmas (1985),Drama|Fantasy,Drama,1985,7,65
2087,1089,Peter Pan (1953),Animation|Children's|Fantasy|Musical,Animation,1953,2,33
2088,1090,Popeye (1980),Adventure|Comedy|Musical,Adventure,1980,1,60
2089,1091,"Rescuers Down Under, The (1990)",Animation|Children's,Animation,1990,2,70
209,1092,White Man's Burden (1995),Drama,Drama,1995,7,75
2090,1093,"Rescuers, The (1977)",Animation|Children's,Animation,1977,2,57
2091,1094,Return from Witch Mountain (1978),Children's|Sci-Fi,Children's,1978,3,58
2092,1095,"Return of Jafar, The (1993)",Animation|Children's|Musical,Animation,1993,2,73
2093,1096,Return to Oz (1985),Adventure|Children's|Fantasy|Sci-Fi,Adventure,1985,1,65
2094,1097,"Rocketeer, The (1991)",Action|Adventure|Sci-Fi,Action,1991,0,71
2095,1098,"Shaggy D.A., The (1976)",Children's|Comedy,Children's,1976,3,56
2096,1099,Sleeping Beauty (1959),Animation|Children's|Musical,Animation,1959,2,39
2097,1100,Something Wicked This Way Comes (1983),Children's|Horror,Children's,1983,3,63
2098,1101,Son of Flubber (1963),Children's|Comedy,Children's,1963,3,43
2099,1102,Song of the South (1946),Adventure|Animation|Children's|Musical,Adventure,1946,1,26
21,1103,Get Shorty (1995),Action|Comedy|Drama,Action,1995,0,75
210,1104,Wild Bill (1995),Western,Western,1995,17,75
2100,1105,Splash (1984),Comedy|Fantasy|Romance,Comedy,1984,4,64
2101,1106,Squanto: A Warrior's Tale (1994),Adventure|Drama,Adventure,1994,1,74
2102,1107,Steamboat Willie (1940),Animation|Children's|Comedy|Musical,Animation,1940,2,20
2103,1108,Tall Tale (1994),Adventure|Children's,Adventure,1994,1,74
2104,1109,Tex (1982),Drama,Drama,1982,7,62
2105,1110,Tron (1982),Action|Adventure|Fantasy|Sci-Fi,Action,1982,0,62
2106,1111,Swing Kids (1993),Drama|War,Drama,1993,7,73
2107,1112,Halloween: H20 (1998),Horror|Thriller,Horror,1998,10,78
2108,1113,L.A. Story (1991),Comedy|Romance,Comedy,1991,4,71
2109,1114,"Jerk, The (1979)",Comedy,Comedy,1979,4,59
211,1115,"Browning Version, The (1994)",Drama,Drama,1994,7,74
2110,1116,Dead Men Don't Wear Plaid (1982),Comedy|Crime|Thriller,Comedy,1982,4,62
2111,1117,"Man with Two Brains, The (1983)",Comedy,Comedy,1983,4,63
2112,1118,Grand Canyon (1991),Crime|Drama,Crime,1991,5,71
2113,1119,Graveyard Shift (1990),Horror|Thriller,Horror,1990,10,70
2114,1120,"Outsiders, The (1983)",Drama,Drama,1983,7,63
2115,1121,Indiana Jones and the Temple of Doom (1984),Action|Adventure,Action,1984,0,64
2116,1122,"Lord of the Rings, The (1978)",Adventure|Animation|Children's|Sci-Fi,Adventure,1978,1,58
2117,1123,Nineteen Eighty-Four (1984),Drama|Sci-Fi,Drama,1984,7,64
2118,1124,"Dead Zone, The (1983)",Horror|Thriller,Horror,1983,10,63
2119,1125,Maximum Overdrive (1986),Horror,Horror,1986,10,66
212,1126,Bushwhacked (1995),Comedy,Comedy,1995,4,75
2120,1127,Needful Things (1993),Drama|Horror,Drama,1993,7,73
2121,1128,Cujo (1983),Horror|Thriller,Horror,1983,10,63
2122,1129,Children of the Corn (1984),Horror|Thriller,Horror,1984,10,64
2123,1130,All Dogs Go to Heaven (1989),Animation|Children's,Animation,1989,2,69
2124,1131,"Addams Family, The (1991)",Comedy,Comedy,1991,4,71
2125,1132,Ever After: A Cinderella Story (1998),Drama|Romance,Drama,1998,7,78
2126,1133,Snake Eyes (1998),Action|Crime|Mystery|Thriller,Action,1998,0,78
2127,1134,"First Love, Last Rites (1997)",Drama|Romance,Drama,1997,7,77
2128,1135,Safe Men (1998),Comedy,Comedy,1998,4,78
2129,1136,"Saltmen of Tibet, The (1997)",Documentary,Documentary,1997,6,77
213,1137,Burnt By the Sun (Utomlyonnye solntsem) (1994),Drama,Drama,1994,7,74
2130,1138,Atlantic City (1980),Crime|Drama|Romance,Crime,1980,5,60
2131,1139,Autumn Sonata (Höstsonaten ) (1978),Drama,Drama,1978,7,58
2132,1140,Who's Afraid of Virginia Woolf? (1966),Drama,Drama,1966,7,46
2133,1141,Adventures in Babysitting (1987),Adventure|Comedy,Adventure,1987,1,67
2134,1142,Weird Science (1985),Comedy,Comedy,1985,4,65
2135,1143,Doctor Dolittle (1967),Adventure|Musical,Adventure,1967,1,47
2136,1144,"Nutty Professor, The (1963)",Comedy,Comedy,1963,4,43
2137,1145,Charlotte's Web (1973),Animation|Children's,Animation,1973,2,53
2138,1146,Watership Down (1978),Animation|Children's|Drama|Fantasy,Animation,1978,2,58
2139,1147,"Secret of NIMH, The (1982)",Animation|Children's,Animation,1982,2,62
214,1148,Before the Rain (Pred dozhdot) (1994),Drama,Drama,1994,7,74
2140,1149,"Dark Crystal, The (1982)",Children's|Fantasy|Sci-Fi,Children's,1982,3,62
2141,1150,"American Tail, An (1986)",Animation|Children's|Comedy,Animation,1986,2,66
2142,1151,"American Tail: Fievel Goes West, An (1991)",Animation|Children's|Comedy,Animation,1991,2,71
2143,1152,Legend (1985),Adventure|Fantasy|Romance,Adventure,1985,1,65
2144,1153,Sixteen Candles (1984),Comedy,Comedy,1984,4,64
2145,1154,Pretty in Pink (1986),Comedy|Drama|Romance,Comedy,1986,4,66
2146,1155,St. Elmo's Fire (1985),Drama|Romance,Drama,1985,7,65
2147,1156,"Clan of the Cave Bear, The (1986)",Drama,Drama,1986,7,66
2148,1157,House (1986),Comedy|Horror,Comedy,1986,4,66
2149,1158,House II: The Second Story (1987),Comedy|Horror,Comedy,1987,4,67
215,1159,Before Sunrise (1995),Drama|Romance,Drama,1995,7,75
2150,1160,"Gods Must Be Crazy, The (1980)",Comedy,Comedy,1980,4,60
2151,1161,"Gods Must Be Crazy II, The (1989)",Comedy,Comedy,1989,4,69
2152,1162,Air Bud: Golden Receiver (1998),Children's|Comedy,Children's,1998,3,78
2153,1163,"Avengers, The (1998)",Action|Adventure,Action,1998,0,78
2154,1164,How Stella Got Her Groove Back (1998),Drama|Romance,Drama,1998,7,78
2155,1165,"Slums of Beverly Hills, The (1998)",Comedy,Comedy,1998,4,78
2156,1166,"Best Man, The (Il Testimone dello sposo) (1997)",Comedy|Drama,Comedy,1997,4,77
2157,1167,"Chambermaid on the Titanic, The (1998)",Romance,Romance,1998,13,78
2158,1168,"Henry: Portrait of a Serial Killer, Part 2 (1996)",Crime|Horror,Crime,1996,5,76
2159,1169,Henry: Portrait of a Serial Killer (1990),Crime|Horror,Crime,1990,5,70
216,1170,Billy Madison (1995),Comedy,Comedy,1995,4,75
2160,1171,Rosemary's Baby (1968),Horror|Thriller,Horror,1968,10,48
2161,1172,"NeverEnding Story, The (1984)",Adventure|Children's|Fantasy,Adventure,1984,1,64
2162,1173,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children's|Fantasy,Adventure,1990,1,70
2163,1174,Attack of the Killer Tomatoes! (1980),Comedy|Horror,Comedy,1980,4,60
2164,1175,Surf Nazis Must Die (1987),Drama,Drama,1987,7,67
2165,1176,Your Friends and Neighbors (1998),Drama,Drama,1998,7,78
2166,1177,Return to Paradise (1998),Drama|Romance,Drama,1998,7,78
2167,1178,Blade (1998),Action|Adventure|Horror,Action,1998,0,78
2168,1179,Dance with Me (1998),Drama|Romance,Drama,1998,7,78
2169,1180,Dead Man on Campus (1998),Comedy,Comedy,1998,4,78
217,1181,"Babysitter, The (1995)",Drama|Thriller,Drama,1995,7,75
2170,1182,Wrongfully Accused (1998),Action|Comedy,Action,1998,0,78
2171,1183,"Next Stop, Wonderland (1998)",Comedy|Drama|Romance,Comedy,1998,4,78
2172,1184,"Strike! (a.k.a. All I Wanna Do, The Hairy Bird) (1998)",Comedy,Comedy,1998,4,78
2173,1185,"Navigator: A Mediaeval Odyssey, The (1988)",Adventure|Fantasy|Sci-Fi,Adventure,1988,1,68
2174,1186,Beetlejuice (1988),Comedy|Fantasy,Comedy,1988,4,68
2175,1187,Déjà Vu (1997),Drama|Romance,Drama,1997,7,77
2176,1188,Rope (1948),Thriller,Thriller,1948,15,28
2177,1189,Family Plot (1976),Comedy|Thriller,Comedy,1976,4,56
2178,1190,Frenzy (1972),Thriller,Thriller,1972,15,52
2179,1191,Topaz (1969),Thriller,Thriller,1969,15,49
218,1192,Boys on the Side (1995),Comedy|Drama,Comedy,1995,4,75
2180,1193,Torn Curtain (1966),Thriller,Thriller,1966,15,46
2181,1194,Marnie (1964),Thriller,Thriller,1964,15,44
2182,1195,"Wrong Man, The (1956)",Drama|Film-Noir|Thriller,Drama,1956,7,36
2183,1196,"Man Who Knew Too Much, The (1956)",Thriller,Thriller,1956,15,36
2184,1197,"Trouble with Harry, The (1955)",Mystery|Thriller,Mystery,1955,12,35
2185,1198,I Confess (1953),Thriller,Thriller,1953,15,33
2186,1199,Strangers on a Train (1951),Film-Noir|Thriller,Film-Noir,1951,9,31
2187,1200,Stage Fright (1950),Mystery|Thriller,Mystery,1950,12,30
2188,1201,54 (1998),Drama,Drama,1998,7,78
2189,1202,I Married A Strange Person (1997),Animation,Animation,1997,2,77
219,1203,"Cure, The (1995)",Drama,Drama,1995,7,75
2190,1204,Why Do Fools Fall In Love? (1998),Drama,Drama,1998,7,78
2191,1205,"Merry War, A (1997)",Comedy,Comedy,1997,4,77
2192,1206,See the Sea (Regarde la mer) (1997),Drama,Drama,1997,7,77
2193,1207,Willow (1988),Action|Adventure|Fantasy,Action,1988,0,68
2194,1208,"Untouchables, The (1987)",Action|Crime|Drama,Action,1987,0,67
2195,1209,Dirty Work (1998),Comedy,Comedy,1998,4,78
2196,1210,Knock Off (1998),Action,Action,1998,0,78
2197,1211,Firelight (1997),Drama,Drama,1997,7,77
2198,1212,Modulations (1998),Documentary,Documentary,1998,6,78
22,1213,Copycat (1995),Crime|Drama|Thriller,Crime,1995,5,75
220,1214,Castle Freak (1995),Horror,Horror,1995,10,75
2200,1215,Under Capricorn (1949),Drama,Drama,1949,7,29
2201,1216,"Paradine Case, The (1947)",Drama,Drama,1947,7,27
2202,1217,Lifeboat (1944),Drama|Thriller|War,Drama,1944,7,24
2203,1218,Shadow of a Doubt (1943),Film-Noir|Thriller,Film-Noir,1943,9,23
2204,1219,Saboteur (1942),Thriller,Thriller,1942,15,22
2205,1220,Mr. & Mrs. Smith (1941),Comedy,Comedy,1941,4,21
2206,1221,Suspicion (1941),Mystery|Thriller,Mystery,1941,12,21
2207,1222,Jamaica Inn (1939),Drama,Drama,1939,7,19
2208,1223,"Lady Vanishes, The (1938)",Comedy|Mystery|Romance|Thriller,Comedy,1938,4,18
2209,1224,Young and Innocent (1937),Crime|Thriller,Crime,1937,5,17
2210,1225,Sabotage (1936),Thriller,Thriller,1936,15,16
2211,1226,Secret Agent (1936),Thriller,Thriller,1936,15,16
2212,1227,"Man Who Knew Too Much, The (1934)",Thriller,Thriller,1934,15,14
2213,1228,Waltzes from Vienna (1933),Comedy|Musical,Comedy,1933,4,13
2214,1229,Number Seventeen (1932),Thriller,Thriller,1932,15,12
2215,1230,Rich and Strange (1932),Comedy|Romance,Comedy,1932,4,12
2217,1231,Elstree Calling (1930),Comedy|Musical,Comedy,1930,4,10
2218,1232,Juno and Paycock (1930),Drama,Drama,1930,7,10
2219,1233,Murder! (1930),Mystery|Thriller,Mystery,1930,12,10
222,1234,Circle of Friends (1995),Drama|Romance,Drama,1995,7,75
2221,1235,Blackmail (1929),Thriller,Thriller,1929,15,9
2223,1236,"Farmer's Wife, The (1928)",Comedy,Comedy,1928,4,8
2226,1237,"Ring, The (1927)",Drama,Drama,1927,7,7
2227,1238,"Lodger, The (1926)",Thriller,Thriller,1926,15,6
223,1239,Clerks (1994),Comedy,Comedy,1994,4,74
2231,1240,Rounders (1998),Crime|Drama,Crime,1998,5,78
2232,1241,Cube (1997),Sci-Fi|Thriller,Sci-Fi,1997,14,77
2233,1242,Digging to China (1998),Drama,Drama,1998,7,78
2234,1243,Let's Talk About Sex (1998),Drama,Drama,1998,7,78
2235,1244,One Man's Hero (1999),Drama|War,Drama,1999,7,79
2236,1245,Simon Birch (1998),Drama,Drama,1998,7,78
2237,1246,Without Limits (1998),Drama,Drama,1998,7,78
2238,1247,Seven Beauties (Pasqualino Settebellezze) (1976),Comedy|Drama,Comedy,1976,4,56
2239,1248,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),Comedy|Drama,Comedy,1975,4,55
224,1249,Don Juan DeMarco (1995),Comedy|Drama|Romance,Comedy,1995,4,75
2240,1250,My Bodyguard (1980),Drama,Drama,1980,7,60
2241,1251,Class (1983),Comedy,Comedy,1983,4,63
2242,1252,"Grandview, U.S.A. (1984)",Drama,Drama,1984,7,64
2243,1253,Broadcast News (1987),Comedy|Drama|Romance,Comedy,1987,4,67
2244,1254,"Allnighter, The (1987)",Comedy|Romance,Comedy,1987,4,67
2245,1255,Working Girl (1988),Comedy|Drama,Comedy,1988,4,68
2246,1256,Stars and Bars (1988),Comedy,Comedy,1988,4,68
2247,1257,Married to the Mob (1988),Comedy,Comedy,1988,4,68
2248,1258,Say Anything... (1989),Comedy|Drama|Romance,Comedy,1989,4,69
2249,1259,My Blue Heaven (1990),Comedy,Comedy,1990,4,70
225,1260,Disclosure (1994),Drama|Thriller,Drama,1994,7,74
2250,1261,Men Don't Leave (1990),Drama,Drama,1990,7,70
2251,1262,"Cabinet of Dr. Ramirez, The (1991)",Comedy,Comedy,1991,4,71
2252,1263,Hero (1992),Comedy|Drama,Comedy,1992,4,72
2253,1264,Toys (1992),Action|Comedy|Fantasy,Action,1992,0,72
2254,1265,Choices (1981),Drama,Drama,1981,7,61
2255,1266,Young Doctors in Love (1982),Comedy,Comedy,1982,4,62
2256,1267,Parasite (1982),Horror|Sci-Fi,Horror,1982,10,62
2257,1268,No Small Affair (1984),Comedy|Romance,Comedy,1984,4,64
2258,1269,Master Ninja I (1984),Action,Action,1984,0,64
2259,1270,Blame It on Rio (1984),Comedy|Romance,Comedy,1984,4,64
226,1271,Dream Man (1995),Thriller,Thriller,1995,15,75
2260,1272,Wisdom (1986),Action|Crime,Action,1986,0,66
2261,1273,One Crazy Summer (1986),Comedy,Comedy,1986,4,66
2262,1274,About Last Night... (1986),Comedy|Drama|Romance,Comedy,1986,4,66
2263,1275,"Seventh Sign, The (1988)",Thriller,Thriller,1988,15,68
2264,1276,We're No Angels (1989),Drama,Drama,1989,7,69
2265,1277,Nothing But Trouble (1991),Adventure|Comedy,Adventure,1991,1,71
2266,1278,"Butcher's Wife, The (1991)",Comedy|Romance,Comedy,1991,4,71
2267,1279,Mortal Thoughts (1991),Mystery|Thriller,Mystery,1991,12,71
2268,1280,"Few Good Men, A (1992)",Crime|Drama,Crime,1992,5,72
2269,1281,Indecent Proposal (1993),Drama,Drama,1993,7,73
227,1282,Drop Zone (1994),Action,Action,1994,0,74
2271,1283,Permanent Midnight (1998),Drama,Drama,1998,7,78
2272,1284,One True Thing (1998),Drama,Drama,1998,7,78
2273,1285,Rush Hour (1998),Action|Thriller,Action,1998,0,78
2275,1286,Six-String Samurai (1998),Action|Adventure|Sci-Fi,Action,1998,0,78
2276,1287,"Soldier's Daughter Never Cries, A (1998)",Drama,Drama,1998,7,78
2277,1288,Somewhere in the City (1997),Drama,Drama,1997,7,77
2278,1289,Ronin (1998),Action|Crime|Thriller,Action,1998,0,78
2279,1290,Urban Legend (1998),Horror|Thriller,Horror,1998,10,78
228,1291,Destiny Turns on the Radio (1995),Comedy,Comedy,1995,4,75
2280,1292,Clay Pigeons (1998),Crime,Crime,1998,5,78
2281,1293,Monument Ave. (1998),Crime,Crime,1998,5,78
2282,1294,Pecker (1998),Comedy|Drama,Comedy,1998,4,78
2283,1295,"Sheltering Sky, The (1990)",Drama,Drama,1990,7,70
2284,1296,Bandit Queen (1994),Drama,Drama,1994,7,74
2285,1297,If.... (1968),Drama,Drama,1968,7,48
2286,1298,"Fiendish Plot of Dr. Fu Manchu, The (1980)",Comedy,Comedy,1980,4,60
2287,1299,Them! (1954),Sci-Fi|Thriller|War,Sci-Fi,1954,14,34
2288,1300,"Thing, The (1982)",Action|Horror|Sci-Fi|Thriller,Action,1982,0,62
2289,1301,"Player, The (1992)",Comedy|Drama,Comedy,1992,4,72
229,1302,Death and the Maiden (1994),Drama|Thriller,Drama,1994,7,74
2290,1303,Stardust Memories (1980),Comedy|Drama,Comedy,1980,4,60
2291,1304,Edward Scissorhands (1990),Drama|Romance,Drama,1990,7,70
2292,1305,Overnight Delivery (1996),Romance,Romance,1996,13,76
2293,1306,Shadrach (1998),Drama,Drama,1998,7,78
2294,1307,Antz (1998),Animation|Children's,Animation,1998,2,78
2295,1308,"Impostors, The (1998)",Comedy,Comedy,1998,4,78
2296,1309,"Night at the Roxbury, A (1998)",Comedy,Comedy,1998,4,78
2297,1310,What Dreams May Come (1998),Drama|Romance,Drama,1998,7,78
2298,1311,Strangeland (1998),Thriller,Thriller,1998,15,78
2299,1312,"Battle of the Sexes, The (1959)",Comedy,Comedy,1959,4,39
23,1313,Assassins (1995),Thriller,Thriller,1995,15,75
230,1314,Dolores Claiborne (1994),Drama|Thriller,Drama,1994,7,74
2300,1315,"Producers, The (1968)",Comedy|Musical,Comedy,1968,4,48
2301,1316,History of the World: Part I (1981),Comedy,Comedy,1981,4,61
2302,1317,My Cousin Vinny (1992),Comedy,Comedy,1992,4,72
2303,1318,Nashville (1975),Drama|Musical,Drama,1975,7,55
2304,1319,Love Is the Devil (1998),Drama,Drama,1998,7,78
2305,1320,Slam (1998),Drama,Drama,1998,7,78
2306,1321,Holy Man (1998),Comedy,Comedy,1998,4,78
2307,1322,One Tough Cop (1998),Action|Drama,Action,1998,0,78
2308,1323,Detroit 9000 (1973),Action|Crime,Action,1973,0,53
2309,1324,"Inheritors, The (Die Siebtelbauern) (1998)",Drama,Drama,1998,7,78
231,1325,Dumb & Dumber (1994),Comedy,Comedy,1994,4,74
2310,1326,"Mighty, The (1998)",Drama,Drama,1998,7,78
2311,1327,2010 (1984),Mystery|Sci-Fi,Mystery,1984,12,64
2312,1328,Children of a Lesser God (1986),Drama,Drama,1986,7,66
2313,1329,"Elephant Man, The (1980)",Drama,Drama,1980,7,60
2314,1330,Beloved (1998),Drama,Drama,1998,7,78
2315,1331,Bride of Chucky (1998),Horror|Thriller,Horror,1998,10,78
2316,1332,Practical Magic (1998),Drama|Romance,Drama,1998,7,78
2317,1333,"Alarmist, The (1997)",Comedy,Comedy,1997,4,77
2318,1334,Happiness (1998),Comedy,Comedy,1998,4,78
232,1335,Eat Drink Man Woman (1994),Comedy|Drama,Comedy,1994,4,74
2320,1336,Apt Pupil (1998),Drama|Thriller,Drama,1998,7,78
2321,1337,Pleasantville (1998),Comedy,Comedy,1998,4,78
2322,1338,Soldier (1998),Action|Adventure|Sci-Fi|Thriller|War,Action,1998,0,78
2323,1339,"Cruise, The (1998)",Documentary,Documentary,1998,6,78
2324,1340,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama,Comedy,1997,4,77
2325,1341,Orgazmo (1997),Comedy,Comedy,1997,4,77
2326,1342,Shattered Image (1998),Drama|Thriller,Drama,1998,7,78
2327,1343,Tales from the Darkside: The Movie (1990),Horror,Horror,1990,10,70
2328,1344,Vampires (1998),Horror,Horror,1998,10,78
2329,1345,American History X (1998),Drama,Drama,1998,7,78
233,1346,Exotica (1994),Drama,Drama,1994,7,74
2330,1347,Hands on a Hard Body (1996),Documentary,Documentary,1996,6,76
